Date,Open,High,Low,Close,Adj Close,Volume
3/1/24,411.269989,415.869995,410.880005,415.5,414.005676,17800300
3/4/24,413.440002,417.350006,412.320007,414.920013,413.427795,17596000
3/5/24,413.959991,414.25,400.640015,402.649994,401.201874,26919200
3/6/24,402.970001,405.160004,398.390015,402.089996,400.64389,22344100
3/7/24,406.119995,409.779999,402.23999,409.140015,407.66861,18718500
3/8/24,407.959991,410.420013,404.329987,406.220001,404.759064,17971700
3/11/24,403.76001,405.679993,401.26001,404.519989,403.065155,16120800
3/12/24,407.619995,415.570007,406.790009,415.279999,413.786469,22457000
3/13/24,418.100006,418.179993,411.450012,415.100006,413.607147,17115900
3/14/24,420.23999,427.820007,417.98999,425.220001,423.690735,34157300
3/15/24,419.290009,422.600006,412.790009,416.420013,414.922394,45049800
3/18/24,414.25,420.730011,413.779999,417.320007,415.819153,20106000
3/19/24,417.829987,421.670013,415.549988,421.410004,419.89444,19837900
3/20/24,422,425.959991,420.660004,425.230011,423.700714,17860100
3/21/24,429.829987,430.820007,427.160004,429.369995,427.825806,21296200
3/22/24,429.700012,429.859985,426.070007,428.73999,427.198059,17636500
3/25/24,425.23999,427.410004,421.609985,422.859985,421.339203,18060500
3/26/24,425.609985,425.98999,421.350006,421.649994,420.133545,16725600
3/27/24,424.440002,424.450012,419.01001,421.429993,419.914337,16705000
3/28/24,420.959991,421.869995,419.119995,420.720001,419.206909,21871200
4/1/24,423.950012,427.890015,422.220001,424.570007,423.043091,16316000
4/2/24,420.109985,422.380005,417.839996,421.440002,419.924347,17912000
4/3/24,419.730011,423.26001,419.089996,420.450012,418.937897,16502300
4/4/24,424.98999,428.670013,417.570007,417.880005,416.377136,19370900
4/5/24,420.01001,426.51001,418.320007,425.519989,423.989655,16544300
4/8/24,425.170013,427.279999,423.299988,424.589996,423.062988,14272400
4/9/24,426.440002,427.73999,421.619995,426.279999,424.746918,12512300
4/10/24,422.190002,424.029999,419.700012,423.26001,421.737793,16216600
4/11/24,425.820007,429.369995,422.359985,427.929993,426.390991,17966400
4/12/24,424.049988,425.179993,419.769989,421.899994,420.38269,19232100
4/15/24,426.600006,426.820007,413.429993,413.640015,412.152405,20273500
4/16/24,414.570007,418.399994,413.730011,414.579987,413.088989,16765600
4/17/24,417.25,418.880005,410.329987,411.839996,410.358856,15855500
4/18/24,410.630005,411.890015,403.950012,404.269989,402.816071,21029900
4/19/24,404.029999,405.480011,397.769989,399.119995,397.684601,30276500
4/22/24,400.079987,402.850006,395.75,400.959991,399.517975,20286900
4/23/24,404.23999,408.200012,403.059998,407.570007,406.104218,15734500
4/24/24,409.559998,412.470001,406.779999,409.059998,407.588837,15065300
4/25/24,394.029999,399.890015,388.029999,399.040009,397.604889,40586500
4/26/24,412.170013,413,405.76001,406.320007,404.858734,29694700
4/29/24,405.25,406.320007,399.190002,402.25,400.803345,19582100
4/30/24,401.48999,402.160004,389.170013,389.329987,387.929779,28781400
5/1/24,392.609985,401.720001,390.309998,394.940002,393.519623,23562500
5/2/24,397.660004,399.929993,394.649994,397.839996,396.40921,17709400
5/3/24,402.279999,407.149994,401.859985,406.660004,405.197479,17446700
5/6/24,408.76001,413.929993,406.369995,413.540009,412.052765,16996600
5/7/24,414.660004,414.670013,409.089996,409.339996,407.867859,20018200
5/8/24,408.170013,412.230011,406.709991,410.540009,409.063538,11792300
5/9/24,410.570007,412.720001,409.100006,412.320007,410.837128,14689700
5/10/24,412.940002,415.380005,411.799988,414.73999,413.248413,13402300
5/13/24,418.01001,418.350006,410.820007,413.720001,412.232086,15440200
5/14/24,412.019989,417.48999,411.549988,416.559998,415.06189,15109300
5/15/24,417.899994,423.809998,417.269989,423.079987,422.318787,22239500
5/16/24,421.799988,425.420013,420.350006,420.98999,420.232574,17530100
5/17/24,422.540009,422.920013,418.029999,420.209991,419.453949,15352200
5/20/24,420.209991,426.769989,419.98999,425.339996,424.574738,16272100
5/21/24,426.829987,432.970001,424.850006,429.040009,428.268097,21453300
5/22/24,430.089996,432.410004,427.130005,430.519989,429.745422,18073700
5/23/24,432.970001,433.600006,425.420013,427,426.23175,17211700
5/24/24,427.190002,431.059998,424.410004,430.160004,429.386078,11845800
5/28/24,429.630005,430.820007,426.600006,430.320007,429.545776,15718000
5/29/24,425.690002,430.940002,425.690002,429.170013,428.397858,15517100
5/30/24,424.299988,424.299988,414.23999,414.670013,413.92395,28424800
5/31/24,416.75,416.75,404.51001,415.130005,414.383118,47995300
6/3/24,415.529999,416.429993,408.920013,413.519989,412.776001,17484700
6/4/24,412.429993,416.440002,409.679993,416.070007,415.321442,14348900
6/5/24,417.809998,424.079987,416.299988,424.01001,423.247131,16988000
6/6/24,424.01001,425.309998,420.579987,424.519989,423.756195,14861300
6/7/24,426.200012,426.279999,423,423.850006,423.087433,13621700
6/10/24,424.700012,428.079987,423.890015,427.869995,427.100189,14003000
6/11/24,425.480011,432.820007,425.25,432.679993,431.90152,14551100
6/12/24,435.320007,443.399994,433.25,441.059998,440.266449,22366200
6/13/24,440.850006,443.390015,439.369995,441.579987,440.785522,15960600
6/14/24,438.279999,443.140015,436.720001,442.570007,441.773743,13582000
6/17/24,442.589996,450.940002,440.720001,448.369995,447.563293,20790000
6/18/24,449.709991,450.140015,444.890015,446.339996,445.536957,17112500
6/20/24,446.299988,446.529999,441.269989,445.700012,444.898132,19877400
6/21/24,447.380005,450.579987,446.51001,449.779999,448.970764,34486200
6/24/24,449.799988,452.75,446.410004,447.670013,446.864594,15913700
6/25/24,448.25,451.420013,446.75,450.950012,450.138672,16747500
6/26/24,449,453.600006,448.190002,452.160004,451.346497,16507000
6/27/24,452.179993,456.170013,451.769989,452.850006,452.035248,14806300
6/28/24,453.070007,455.380005,446.410004,446.950012,446.145874,28362300
7/1/24,448.660004,457.369995,445.660004,456.730011,455.908264,17662800
7/2/24,453.200012,459.589996,453.109985,459.279999,458.453674,13979800
7/3/24,458.190002,461.019989,457.880005,460.769989,459.940979,9932800
7/5/24,459.609985,468.350006,458.970001,467.559998,466.718781,16000300
7/8/24,466.549988,467.700012,464.459991,466.23999,465.401154,12962300
7/9/24,467,467.329987,458,459.540009,458.713226,17207200
7/10/24,461.220001,466.459991,458.859985,466.25,465.411133,18196100
7/11/24,462.980011,464.779999,451.549988,454.700012,453.881927,23111200
7/12/24,454.329987,456.359985,450.649994,453.549988,452.733978,16324300
7/15/24,453.299988,457.26001,451.429993,453.959991,453.14325,14429400
7/16/24,454.220001,454.299988,446.660004,449.519989,448.711243,17175700
7/17/24,442.589996,444.850006,439.179993,443.519989,442.722015,21778000
7/18/24,444.339996,444.649994,434.399994,440.369995,439.577698,20794800
7/19/24,433.100006,441.140015,432,437.109985,436.323547,20940400
7/22/24,441.790009,444.600006,438.910004,442.940002,442.143066,15808800
7/23/24,443.899994,448.390015,443.100006,444.850006,444.049652,13107100
7/24/24,440.450012,441.480011,427.589996,428.899994,428.128326,26805800
7/25/24,428.799988,429.799988,417.51001,418.399994,417.647217,29943800
7/26/24,418.200012,428.920013,417.269989,425.269989,424.504852,23583800
7/29/24,431.579987,432.149994,424.700012,426.730011,425.96225,15125800
7/30/24,427.720001,429.049988,417.359985,422.920013,422.159119,32687600
7/31/24,420.5,421.779999,412.209991,418.350006,417.597321,42891400
8/1/24,420.790009,427.459991,413.089996,417.109985,416.359528,30296400
8/2/24,412.48999,415,404.339996,408.48999,407.755035,29437900
8/5/24,389.170013,401.040009,385.579987,395.149994,394.439056,40709200
8/6/24,400,405.670013,398.5,399.609985,398.891022,24946500
8/7/24,408.640015,410.079987,397.470001,398.429993,397.713165,20650900
8/8/24,402.440002,405.859985,399.940002,402.690002,401.965485,20203000
8/9/24,404.029999,408.049988,402.26001,406.019989,405.28949,19276700
8/12/24,407.059998,408.76001,404.23999,406.809998,406.078064,16762900
8/13/24,409.589996,414.950012,409.570007,414.01001,413.265137,19414300
8/14/24,414.799988,417.720001,412.450012,416.859985,416.109985,18267000
8/15/24,419.799988,421.109985,417.660004,421.029999,421.029999,20752100
8/16/24,420.600006,421.339996,417.299988,418.470001,418.470001,22775600
8/19/24,418.959991,421.75,416.459991,421.529999,421.529999,15234000
8/20/24,421.700012,425.859985,421.640015,424.799988,424.799988,16387600
8/21/24,424.079987,426.399994,421.720001,424.140015,424.140015,16067300
8/22/24,424.359985,426.790009,414.609985,415.549988,415.549988,19361900
8/23/24,416.980011,419.26001,412.089996,416.790009,416.790009,18493800
8/26/24,416.369995,417.279999,411.339996,413.48999,413.48999,13152800
8/27/24,412.859985,414.359985,410.25,413.839996,413.839996,13492900
8/28/24,414.880005,415,407.309998,410.600006,410.600006,14882700
8/29/24,414.940002,422.049988,410.600006,413.119995,413.119995,17045200
8/30/24,415.600006,417.48999,412.130005,417.140015,417.140015,24308300
9/3/24,417.910004,419.880005,407.029999,409.440002,409.440002,20285900
9/4/24,405.910004,411.23999,404.369995,408.899994,408.899994,15135800
9/5/24,407.619995,413.100006,406.130005,408.390015,408.390015,14177600
9/6/24,409.059998,410.649994,401.462006,403.190002,403.190002,8003227
