Date,Open,High,Low,Close,Adj Close,Volume
10/1/04,1909.589966,1984.180054,1899.329956,1974.98999,1974.98999,35975380000
11/1/04,1975.47998,2117.889893,1969.319946,2096.810059,2096.810059,37928210000
12/1/04,2104.580078,2185.560059,2097.860107,2175.439941,2175.439941,44379920000
1/1/05,2184.75,2191.600098,2008.680054,2062.409912,2062.409912,43135970000
2/1/05,2063.27002,2103.449951,2023,2051.719971,2051.719971,36633150000
3/1/05,2057.469971,2100.570068,1968.579956,1999.22998,1999.22998,39780380000
4/1/05,2009.089966,2021.819946,1889.829956,1921.650024,1921.650024,37517930000
5/1/05,1923.22998,2076.800049,1916.030029,2068.219971,2068.219971,34223410000
6/1/05,2067.22998,2106.570068,2039.689941,2056.959961,2056.959961,36702320000
7/1/05,2060.969971,2201.389893,2050.300049,2184.830078,2184.830078,32702310000
8/1/05,2191.48999,2219.909912,2112.25,2152.090088,2152.090088,34238710000
9/1/05,2150.030029,2186.830078,2093.060059,2151.689941,2151.689941,34790080000
10/1/05,2152.699951,2167,2025.579956,2120.300049,2120.300049,36500900000
11/1/05,2109.889893,2269.300049,2108.860107,2232.820068,2232.820068,35854200000
12/1/05,2244.850098,2278.159912,2200.51001,2205.320068,2205.320068,34343260000
1/1/06,2216.530029,2332.919922,2189.909912,2305.820068,2305.820068,41781780000
2/1/06,2294.110107,2313.530029,2232.679932,2281.389893,2281.389893,37103890000
3/1/06,2288.149902,2353.139893,2239.540039,2339.790039,2339.790039,47567350000
4/1/06,2352.23999,2375.540039,2299.419922,2322.570068,2322.570068,39227480000
5/1/06,2329.790039,2352.560059,2135.810059,2178.879883,2178.879883,45923780000
6/1/06,2179.820068,2233.879883,2065.110107,2172.090088,2172.090088,43418010000
7/1/06,2177.909912,2190.439941,2012.780029,2091.469971,2091.469971,36405330000
8/1/06,2080.340088,2193.340088,2048.219971,2183.75,2183.75,38177580000
9/1/06,2194.560059,2273.300049,2147.439941,2258.429932,2258.429932,37304950000
10/1/06,2257,2379.290039,2224.209961,2366.709961,2366.709961,42714580000
11/1/06,2373.48999,2468.419922,2316.820068,2431.77002,2431.77002,38943340000
12/1/06,2430.75,2470.949951,2392.949951,2415.290039,2415.290039,35073670000
1/1/07,2429.719971,2508.929932,2394.659912,2463.929932,2463.929932,42688490000
2/1/07,2474.080078,2531.419922,2395.350098,2416.149902,2416.149902,39700560000
3/1/07,2377.179932,2459.959961,2331.570068,2421.639893,2421.639893,43563900000
4/1/07,2425.360107,2562.98999,2409.040039,2525.090088,2525.090088,39717000000
5/1/07,2529.949951,2607.899902,2510.570068,2604.52002,2604.52002,44252460000
6/1/07,2614.01001,2634.600098,2534.969971,2603.22998,2603.22998,45340310000
7/1/07,2617.389893,2724.73999,2545.899902,2546.27002,2546.27002,45107360000
